feature,importance_harassment,importance_hate_speech,importance_insult,importance_normal,importance_sexually_explicit,importance_threat,importance_overall
krisis,0.0007705461161276979,0.0009434095551828429,0.0013950207729266323,0.0003048225478297046,6.255956001754772e-05,7.667191057175538e-05,0.003553030462656181
putar,0.0006985254196504896,0.00015594166489761124,0.00019938784810462175,0.0007739598660485656,0.0001478243566718659,0.0015768634591638922,0.003552502614537046
onar,0.0012741284465993539,0.0007605512099974859,0.0007943575257542999,0.0005021070607382234,8.219773947815313e-06,0.00021310699763797417,0.0035524710146751523
koreng,0.00036949620270189767,0.0005915563259347425,1.5462509268816403e-05,0.001377771886259907,2.810837283319867e-05,0.0011683576265914563,0.0035507529235900186
bye,0.0006433213098683509,0.000382164019318729,0.0013636431008992441,0.0005218523928963308,2.8972587558472175e-05,0.0006096060050118024,0.0035495594155529296
str,0.0005352242519341188,0.0007381243368185079,0.0003974686719541146,0.0010589204488987162,0.0007114472037613054,9.955039195326266e-05,0.003540735305320025
aktif,0.00041367700453826125,4.4874892371450034e-05,0.000643923892562688,0.0006429344830963535,0.001081689830408018,0.0007118983087749093,0.00353899841175168
fasis,0.000228803439511095,0.0007329955717999937,0.0017685842932173325,0.0007012821916853988,1.9060743102252496e-05,8.644234711856859e-05,0.0035371685864346407
banser,0.00021697877365403124,0.00033761164400706754,0.0008602774258637129,0.0006564835383585512,3.412200235807489e-05,0.0014302500962272758,0.0035357234804687136
ali,0.00026919580518006847,0.0010855836604735784,0.0014188014461624108,0.0006813371441255014,5.7037823682679195e-05,2.1885729573969748e-05,0.003533841609198208
ada,1.8512913445945627e-05,0.0007345383164530047,0.0010125382624299104,0.0008621744841543295,0.0001450282098166478,0.0007477156614400085,0.0035205078477398466
komunisme,0.001685243051880778,7.448345021669907e-05,0.00023332910234503913,0.001328559678291217,1.560775277907943e-05,0.0001822299686821109,0.0035194530041949236
tel,0.0004266795811601813,0.0004132464619440364,0.0017596906284557245,0.00011123992016083007,5.358677862346944e-05,0.0007549378865672209,0.0035193812569114624
qiang,3.809194304680407e-05,0.0006402848221491469,0.000183042779349594,0.0008877396367103439,9.241420454440477e-06,0.001758400601710318,0.0035168012034206475
mental,0.000861270292889156,0.0005438816171419871,0.0006533572189806314,0.00022594089959415036,0.0002432398875318176,0.000988044882665473,0.003515734798803216
banten,0.00013856148236454646,0.0007477233190395366,0.000576435185076782,0.0017577231128097105,2.2877134156406685e-05,0.0002721259921724535,0.0035154462256194357
worth,9.553847576447956e-05,0.00019308464107741739,0.0014408007653624847,0.0013672522355992287,2.7655038534801478e-05,0.0003898266851399389,0.0035141578414783505
jaga,0.0009352770104377157,0.00034800491693891023,0.00012122691428519258,0.0003521460002334843,0.0003503635955054885,0.0014027264369337736,0.0035097448743345652
ngerjain,0.0005470069299490039,0.00045227461536405346,0.0010856674369283741,0.001206692453069962,2.5997366856859403e-05,0.00018975996386968061,0.0035073987660379333
milu,0.0003049492499589741,0.0007534075391206925,0.0011906290113220363,0.0005628103382097474,0.00015709194257913057,0.0005379906178730327,0.003506878699063613
transaksi,0.00019106755931832606,0.0017300397857593778,0.0007556608707208693,0.0007709013333925936,3.370160158984402e-05,2.1291579262269617e-05,0.0035026627300432803
cover,0.00020808614470785154,0.0011512477215694557,0.0017509989291111946,8.693123463742478e-06,3.446960791891652e-05,0.00034850233145121765,0.0035019978582223788
wib,0.0002625415519873517,0.0010253649996280812,3.189354877050177e-05,0.0012589579699873723,0.0002282338523023882,0.0006924748258785385,0.003499466748554234
panggil,0.00113427129993754,8.908304147003616e-05,7.473158034602604e-05,0.0011759165784917924,0.000498708807610847,0.0005260026250410507,0.0034987139328972925
administrasi,0.0008105008260278274,0.0011280048436469441,0.0006004572382040645,0.0009350621621789423,1.428374128078562e-05,2.8171650749995116e-06,0.003491125976413564
imigrasi,8.173043589690457e-05,0.00034725949716104203,0.0006983581389871194,0.0009480361050653142,1.6130422776813175e-05,0.0013969956055650955,0.003488510205452289
cm,0.0004906282538165502,0.000326012678588106,0.00021004557647439736,0.0009640531589929428,0.00024110462218772247,0.001250587782426637,0.003482432072486356
kumpul,0.00010099279591096897,0.0013860348437684529,0.0002536908616422696,0.0011180435662821579,0.00011656909349555178,0.0005061058415439177,0.003481437002643319
tindas,0.0013335045191860825,0.0004946265037997198,0.00027262861839636533,0.0008747556352386103,9.747880597068355e-05,0.0004059850442192871,0.003478979126810749
haneul,0.0015519446653488582,0.0003212209659500951,0.00018613109246971968,0.0012142144683991334,4.1840608046311705e-05,0.00016079971542306277,0.003476151515637181
assalamualaikum,0.00031794602141251927,0.0005468195154953474,0.0012909209230990578,0.0008727735714640601,3.2818714093294475e-05,0.0004137994711795532,0.003475078216743832
bin,0.0005264091957339442,0.0011233293729252267,0.0004737687015049912,0.00023483856937094158,0.00014016714717128388,0.0009760174564966133,0.003474530443203001
koyok,5.059493385162984e-05,0.0003471628481811745,0.0002465657930423451,0.0010817159910686382,9.778488097602052e-06,0.0017358180542413643,0.003471636108482754
lt,0.0007515848634667998,0.00018581125000497885,0.0010901849429295943,0.0007380014105268699,5.9802499800410607e-05,0.0006450150808694212,0.003470400047598074
kroni,9.619273775177557e-05,0.0011164289048039915,0.0003505152789204147,0.0017316168047732145,1.3909209156120678e-05,0.00015457067414090478,0.003463233609546422
tang,0.0001739331404839666,0.000984466450412339,0.0004868817035523123,0.0005725082685217744,0.0003072312138621656,0.0009367949420035685,0.003461815718836126
b,8.66828858399179e-05,0.00013418261251667144,0.0015101088156480062,0.0009786631393901147,8.640542779827762e-05,0.0006653508307329023,0.00346139371192589
kelola,0.00025859657762295515,0.0017301215869747195,0.0010132340388583371,0.00035697553497326224,3.4392464662298275e-05,6.692297085786755e-05,0.0034602431739494395
sitip,0.00016432813797962148,0.0007294261231551427,0.0006993446351450657,0.0017281388674496943,2.3700160392056543e-05,0.0001113398107777955,0.0034562777348993764
imbas,0.000363808637356986,0.00027299193976183344,0.001727027876556819,0.0005168466311229876,5.736949445146591e-05,0.0005160111738635832,0.003454055753113675
tulis,0.0004118220618509001,0.0012275899232208518,0.0004981895114547243,0.00011151092886424407,0.0006268182248468961,0.0005756282191135214,0.0034515588693511384
rugi,0.001599117859707322,0.00012512644016287943,0.0004301213314797928,0.0004870972291715715,0.00014257582394669587,0.0006644499152721301,0.0034484885997403915
favorit,0.0003008459875100916,0.0005872401840995424,0.0014225204443158526,0.0009071985489109283,2.5893399313856253e-05,0.0002030342995015985,0.0034467328636518697
alam,0.00045377440818677306,0.0007898830616464727,0.0009329405046503606,8.999781515897046e-05,0.00033872498090603917,0.0008403263620451059,0.0034456471325937216
naung,4.921490022534676e-05,0.0014427747384135692,0.00010971311923736804,0.0017209371276839486,3.197982146638784e-06,0.00011603638766101106,0.0034418742553678824
invasi,0.0003591500107667845,1.100423262265451e-06,0.0006430056991254989,0.001076520728172327,8.016338394383401e-05,0.0012791126093249527,0.0034390528545956626
campur,0.0008222318031888851,0.0013278149820842658,8.28071808015376e-05,0.000749013449404144,0.0001476050925423569,0.0003082281822495757,0.003437700690270765
menteri,0.0009265727655903292,0.00032001091710145144,0.0004921317973401676,0.0009060024522351604,0.0004676028896674386,0.00031605232278385064,0.003428373144718398
katain,5.9480644596094214e-05,0.00047146542703961825,0.0012417285860384898,0.0015655546475310256,5.730976751622128e-06,8.242774419933938e-05,0.003426388026156189
roti,0.00030483291034624375,0.0009126489354427205,0.0009113716146331918,0.0008013202419570364,2.9959865071079636e-05,0.00046525014573020525,0.0034253837131804775
murah,0.0003196327092812441,0.0010448950503497531,0.0006737798944277862,0.0006650921349005337,0.00032360720928327843,0.0003929673722579899,0.003419974370500585
grab,0.00021981725211758725,0.001458066211229342,0.0006224616678616909,0.00031314550844697135,3.136512387906923e-05,0.0007736414109173303,0.003418497174451991
besar,0.0007437729700226572,0.0009654737436449043,0.0003816148363948686,0.0005705400753444223,0.00031047558581498094,0.00044661621611323413,0.003418493427335067
serius,9.513901677199155e-05,0.0007724462049760314,0.0014174946638474992,0.0003964495439424526,0.0005377183000201725,0.00019398036831922333,0.0034132280978773706
kolom,0.00034776089610246547,0.00039125561820277214,0.0007477701661299961,0.001314571518815244,6.566347648539755e-05,0.0005446325983001532,0.0034116542740360283
dokumen,0.000402984612691442,0.001154631713847967,0.0005490232728966577,0.0006357001484121232,5.3936095825346125e-05,0.0006110341298157058,0.0034073099734892418
oknum,0.00033926243935750416,0.0001901849304464188,0.0012191979357650893,6.0143676300732196e-05,0.0002942555214782835,0.0013042322720315334,0.0034072767753795617
kopi,0.0001645971913367775,0.001019771783654199,0.001429906809412231,0.000269719622153086,7.072125603039182e-05,0.00044453620054399486,0.00339925286313068
bg,0.0001543005197003008,0.0003628091431156798,0.000893558817708855,0.001698722220353868,2.338401136311437e-05,0.0002646697284659201,0.003397444440707738
modus,0.0004270277253721386,0.0004344747692367551,0.0008451486717622961,0.0008480446795712265,0.0004968381131783678,0.0003348527435462647,0.0033863867026670486
pasar,0.00024362395011630052,0.001203339693941402,0.00013539201818741305,0.0006885855939459831,0.00010958777165500012,0.0010033578399541393,0.003383886867800238
tanggap,0.0008777168028672334,0.00036114423264228216,0.0009508117286962951,9.22485254703205e-05,0.0004522795884120642,0.0006480803697549803,0.0033822812478431757
iyaa,0.00011166268691143094,0.0016876002887874393,0.000836693745646393,0.0005866327813186164,2.261740481934949e-05,0.0001299936700916448,0.0033752005775748734
all,0.0006450372958415751,0.00032872273971169987,0.0009154251167589028,0.0007718080558530857,0.00010378322039126262,0.0006096899166674808,0.0033744663452240065
bully,0.0008185449066319061,0.0001271204085812522,0.000865903012237132,0.000968816480770223,7.404903066235957e-05,0.0005144619988551693,0.0033688958377380424
tanya,0.0006125046659256888,0.0013784681548662892,0.000519776836774608,0.00027657374235536355,2.4626978079424023e-05,0.0005473873726008086,0.003359337750602182
miring,0.00019261899157173553,0.0016784613471199816,0.0006758727266173875,0.00045581106868879817,2.6486158803061823e-05,0.00032767240143900654,0.003356922694239971
jateng,0.00022528756801960443,0.0001485624059381957,0.0009160339010522262,0.0015298258793571182,5.4161435871325285e-05,0.00048290538035219066,0.0033567765705906603
cabut,0.0006087309123915629,0.00020729000993697304,0.00076068322037806,0.00035892650989304627,0.00010087571350218098,0.0013186533463157401,0.0033551597124175632
huruf,0.00032972348708168914,0.0002974928934587898,0.001379463263777462,0.0004789819510152168,5.1026064701261786e-05,0.0008172246544381032,0.003353912314472523
po,0.0004931476489679011,0.0001886133672342214,0.00040116025973344245,0.0014871725565340323,0.00010546823163509784,0.0006760097834318439,0.0033515718475365395
timpa,0.000249073706371336,0.0012119163416185403,0.0003651752680599076,0.0014224082503721247,3.980333480968161e-05,5.4587012255314355e-05,0.0033429639134869046
tuntut,0.001487115525139013,0.0008772056198175037,0.00024034242863284013,0.0003572683919625219,0.00018282167086142303,0.000195120755587595,0.003339874392000897
jihad,0.0004986608862355996,0.0005967548179354792,0.001027282352322482,7.518891049099321e-05,6.816481194669421e-05,0.0010725421430602784,0.0033385939219915265
sono,0.00031520426992687965,0.0012397425485199736,0.0004292157010693002,0.000865232412627278,5.516163785653762e-05,0.00043335992917859916,0.003337916499178568
yahweh,4.030124018552411e-05,0.001668427125880353,0.00029827911925137834,0.0012703491979941652,6.341396296857983e-06,5.3156172152420565e-05,0.0033368542517606997
heboh,0.0003606406910515496,0.0011346594469960642,0.00012196679348223238,0.0005344744042336024,5.076019847447877e-05,0.0011335527257707433,0.0033360542600086706
wahh,0.00024118374889949,0.001098024067603587,0.0001568343435486785,0.001509069694265471,2.6493698019112426e-05,0.0003002025232919845,0.003331808075628324
lgsg,0.00043012892107625845,0.0012349810111171636,0.0006507355965099851,0.0008253062421670334,0.0001054510687777611,8.361702473862994e-05,0.0033302198643868314
chat,2.9824425059286e-05,0.001372602214396879,0.0010449091279581498,0.0005898117181087598,0.00010300903341318817,0.00018893402331613361,0.003329090542252397
hp,0.0010927686758341305,0.00014401306553865574,0.0005715817791209659,0.0004902566153603977,0.0001372033649955871,0.0008928774090604307,0.0033287009099101676
coba,0.00013229949150846886,0.0005236065209963838,0.0012523735933766234,0.0006129342335390429,0.00039539838015579555,0.00041186503282306726,0.0033284772523993816
kpop,0.00015604820613237782,0.0004426004016141153,0.00048487458282402206,0.001178626397742819,0.00018172985316597444,0.0008831225196543855,0.0033270019611336943
senin,8.908570478548248e-05,0.0011126119606617438,0.0002773584148338316,0.00032205100370029805,0.0010636106895225929,0.00046132244260951806,0.0033260402161134667
pasien,0.0006379597149796023,0.0015480292521183494,0.00044697560345147104,0.0001146165707798682,8.0071414931944e-05,0.0004976390895352015,0.003325291645796437
kecebong,0.0002173035550941337,0.0016328274277057245,2.7840525256512002e-05,0.0013252177710232826,1.3789852995711663e-05,0.0001043567738491382,0.003321335905924503
skrng,0.0011664353552113217,0.0003474097857263212,0.0006199618380461195,0.0009229897081773741,0.00014626316591285227,0.00011715676062703307,0.003320216613701022
yah,0.000693744169015706,9.8386171705161e-05,0.0003195013723071792,0.0009651281991266646,0.00032273869430915144,0.0009182461298208849,0.003317744736284747
gaya,0.0001323624998845507,0.0005206797108218,8.47706939895875e-06,0.001005037942211835,0.00011889150631307774,0.0015307115772061276,0.00331616030583635
eks,0.0002621475585029524,0.0012445216464449173,0.0013823383645960145,0.0002755833032223246,3.146713157394795e-05,0.0001197853312965073,0.003315843335636664
untuk,0.0005169605113512997,0.000710469178858795,0.0005544912203239567,0.0010496614029582298,5.3009656609001254e-05,0.0004297325896811053,0.0033143245597823884
liberal,0.00015316109838709005,0.0007942185732183849,0.000346524882012776,0.00165457334849008,2.3349094210151432e-05,0.00033731970066170426,0.003309146696980187
